OWNER,CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,STATUS,VALIDATED,DEFERRABLE,DEFERRED,R_OWNER,R_CONSTRAINT_NAME,DELETE_RULE,BAD,INVALID,GENERATED,SEARCH_CONDITION_VC
SYSTEM,SYS_C003161,C,LOGMNRC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""START_SCN"" IS NOT NULL"
SYSTEM,LOGMNRC_INDCOL_GG_PK,P,LOGMNRC_INDCOL_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003210,C,LOGMNRC_INDCOL_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003211,C,LOGMNRC_INDCOL_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C003212,C,LOGMNRC_INDCOL_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COMMIT_SCN"" IS NOT NULL"
SYSTEM,SYS_C003213,C,LOGMNRC_INDCOL_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYSTEM,SYS_C003214,C,LOGMNRC_INDCOL_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""POS#"" IS NOT NULL"
SYSTEM,LOGMNRC_IND_GG_PK,P,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003200,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003201,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C003202,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYSTEM,SYS_C003203,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COMMIT_SCN"" IS NOT NULL"
SYSTEM,SYS_C003204,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BASEOBJ#"" IS NOT NULL"
SYSTEM,SYS_C003205,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BASEOBJV#"" IS NOT NULL"
SYSTEM,SYS_C003206,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FLAGS"" IS NOT NULL"
SYSTEM,SYS_C003207,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNER#"" IS NOT NULL"
SYSTEM,SYS_C003208,C,LOGMNRC_IND_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNERNAME"" IS NOT NULL"
SYSTEM,LOGMNR_COL$_PK,P,LOGMNR_COL$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003249,C,LOGMNR_COL$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,LOGMNR_COLTYPE$_PK,P,LOGMNR_COLTYPE$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003267,C,LOGMNR_COLTYPE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,LOGMNR_CON$_PK,P,LOGMNR_CON$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003273,C,LOGMNR_CON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNER#"" IS NOT NULL"
SYSTEM,SYS_C003274,C,LOGMNR_CON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYSTEM,SYS_C003275,C,LOGMNR_CON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CON#"" IS NOT NULL"
SYSTEM,LOGMNR_CONTAINER$_PK,P,LOGMNR_CONTAINER$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003277,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C003278,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CON_ID#"" IS NOT NULL"
SYSTEM,SYS_C003279,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DBID"" IS NOT NULL"
SYSTEM,SYS_C003280,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CON_UID"" IS NOT NULL"
SYSTEM,SYS_C003281,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CREATE_SCNWRP"" IS NOT NULL"
SYSTEM,SYS_C003282,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CREATE_SCNBAS"" IS NOT NULL"
SYSTEM,SYS_C003283,C,LOGMNR_CONTAINER$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
SYSTEM,LOGMNRC_SEQ_GG_PK,P,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003179,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003180,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C003181,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COMMIT_SCN"" IS NOT NULL"
SYSTEM,SYS_C003182,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQ_FLAGS"" IS NOT NULL"
SYSTEM,SYS_C003183,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNER#"" IS NOT NULL"
SYSTEM,SYS_C003184,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNERNAME"" IS NOT NULL"
SYSTEM,SYS_C003185,C,LOGMNRC_SEQ_GG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJNAME"" IS NOT NULL"
SYSTEM,LOGMNRC_SHARD_TS_PK,P,LOGMNRC_SHARD_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003216,C,LOGMNRC_SHARD_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003217,C,LOGMNRC_SHARD_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TABLESPACE_NAME"" IS NOT NULL"
SYSTEM,SYS_C003218,C,LOGMNRC_SHARD_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CHUNK_NUMBER"" IS NOT NULL"
SYSTEM,SYS_C003219,C,LOGMNRC_SHARD_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""START_SCN"" IS NOT NULL"
SYSTEM,LOGMNRC_TS_PK,P,LOGMNRC_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003226,C,LOGMNRC_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003227,C,LOGMNRC_TS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""START_SCN"" IS NOT NULL"
SYSTEM,LOGMNRC_TSPART_PK,P,LOGMNRC_TSPART,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003221,C,LOGMNRC_TSPART,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003222,C,LOGMNRC_TSPART,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C003223,C,LOGMNRC_TSPART,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TS#"" IS NOT NULL"
SYSTEM,SYS_C003224,C,LOGMNRC_TSPART,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""START_SCN"" IS NOT NULL"
SYSTEM,LOGMNRC_USER_PK,P,LOGMNRC_USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003237,C,LOGMNRC_USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C003238,C,LOGMNRC_USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYSTEM,SYS_C003239,C,LOGMNRC_USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""START_SCN"" IS NOT NULL"
SYSTEM,LOGMNR_DICTIONARY$_PK,P,LOGMNR_DICTIONARY$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003243,C,LOGMNR_DICTIONARY$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DB_DICT_OBJECTCOUNT"" IS NOT NULL"
SYSTEM,LOGMNR_DICTSTATE$_PK,P,LOGMNR_DICTSTATE$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,LOGMNR_DID$_PK,P,LOGMNR_DID$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,LOGMNR_ENC$_PK,P,LOGMNR_ENC$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003315,C,LOGMNR_ENC$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MKEYID"" IS NOT NULL"
SYSTEM,LOGMNRGGC_GTCS_PK,P,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C001740,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C001741,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C001742,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJV#"" IS NOT NULL"
SYSTEM,SYS_C001743,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEGCOL#"" IS NOT NULL"
SYSTEM,SYS_C001744,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYSTEM,SYS_C001745,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COLNAME"" IS NOT NULL"
SYSTEM,SYS_C001746,C,LOGMNRGGC_GTCS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TYPE#"" IS NOT NULL"
SYSTEM,LOGMNRGGC_GTLO_PK,P,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C001729,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGMNR_UID"" IS NOT NULL"
SYSTEM,SYS_C001730,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""KEYOBJ#"" IS NOT NULL"
SYSTEM,SYS_C001731,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LVLCNT"" IS NOT NULL"
SYSTEM,SYS_C001732,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BASEOBJ#"" IS NOT NULL"
SYSTEM,SYS_C001733,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BASEOBJV#"" IS NOT NULL"
SYSTEM,SYS_C001734,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LVL0TYPE#"" IS NOT NULL"
SYSTEM,SYS_C001735,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNERNAME"" IS NOT NULL"
SYSTEM,SYS_C001736,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LVL0NAME"" IS NOT NULL"
SYSTEM,SYS_C001737,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOLS"" IS NOT NULL"
SYSTEM,SYS_C001738,C,LOGMNRGGC_GTLO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""START_SCN"" IS NOT NULL"
SYSTEM,LOGMNR_ICOL$_PK,P,LOGMNR_ICOL$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003289,C,LOGMNR_ICOL$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYSTEM,LOGMNR_IDNSEQ$_PK,P,LOGMNR_IDNSEQ$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003319,C,LOGMNR_IDNSEQ$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,SYS_C003320,C,LOGMNR_IDNSEQ$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYSTEM,SYS_C003321,C,LOGMNR_IDNSEQ$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQOBJ#"" IS NOT NULL"
SYSTEM,SYS_C003322,C,LOGMNR_IDNSEQ$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STARTWITH"" IS NOT NULL"
SYSTEM,LOGMNR_IND$_PK,P,LOGMNR_IND$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003255,C,LOGMNR_IND$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYSTEM,LOGMNR_INDCOMPART$_PK,P,LOGMNR_INDCOMPART$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003297,C,LOGMNR_INDCOMPART$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PART#"" IS NOT NULL"
SYSTEM,LOGMNR_INDPART$_PK,P,LOGMNR_INDPART$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003293,C,LOGMNR_INDPART$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TS#"" IS NOT NULL"
SYSTEM,LOGMNR_INDSUBPART$_PK,P,LOGMNR_INDSUBPART$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003295,C,LOGMNR_INDSUBPART$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TS#"" IS NOT NULL"
SYSTEM,LOGMNR_KOPM$_PK,P,LOGMNR_KOPM$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003311,C,LOGMNR_KOPM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYSTEM,LOGMNR_LOB$_PK,P,LOGMNR_LOB$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003271,C,LOGMNR_LOB$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CHUNK"" IS NOT NULL"
SYSTEM,LOGMNR_LOBFRAG$_PK,P,LOGMNR_LOBFRAG$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYSTEM,SYS_C003291,C,LOGMNR_LOBFRAG$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FRAG#"" IS NOT NULL"
