CHILD_OWNER,CHILD_TABLE,FK_NAME,POSITION,CHILD_COLUMN,PARENT_OWNER,PARENT_TABLE,PARENT_COLUMN,DELETE_RULE,STATUS
MDSYS,SDO_COORD_OP_PARAM_USE,COORD_OP_PARA_USE_FOREIGN_PARA,1,PARAMETER_ID,MDSYS,SDO_COORD_OP_PARAMS,PARAMETER_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OP_PARAM_VALS,COORD_OP_PARA_VAL_FOREIGN_METH,1,COORD_OP_METHOD_ID,MDSYS,SDO_COORD_OP_METHODS,COORD_OP_METHOD_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OP_PARAM_VALS,COORD_OP_PARA_VAL_FOREIGN_OP,1,COORD_OP_ID,MDSYS,SDO_COORD_OPS,COORD_OP_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OP_PARAM_VALS,COORD_OP_PARA_VAL_FOREIGN_PARA,1,PARAMETER_ID,MDSYS,SDO_COORD_OP_PARAMS,PARAMETER_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OP_PARAM_VALS,COORD_OP_PARA_VAL_FOREIGN_UOM,1,UOM_ID,MDSYS,SDO_UNITS_OF_MEASURE,UOM_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OP_PATHS,COORD_OP_PATH_FOREIGN_SOURCE,1,SINGLE_OP_SOURCE_ID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OP_PATHS,COORD_OP_PATH_FOREIGN_TARGET,1,SINGLE_OP_TARGET_ID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OPS,COORD_OPERATION_FOREIGN_LEGACY,1,LEGACY_CODE,MDSYS,SDO_COORD_OPS,COORD_OP_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OPS,COORD_OPERATION_FOREIGN_METHOD,1,COORD_OP_METHOD_ID,MDSYS,SDO_COORD_OP_METHODS,COORD_OP_METHOD_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OPS,COORD_OPERATION_FOREIGN_SOURCE,1,SOURCE_SRID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_OPS,COORD_OPERATION_FOREIGN_TARGET,1,TARGET_SRID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_CS,1,COORD_SYS_ID,MDSYS,SDO_COORD_SYS,COORD_SYS_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_DATUM,1,DATUM_ID,MDSYS,SDO_DATUMS,DATUM_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_GEOG,1,SOURCE_GEOG_SRID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_HORIZ,1,CMPD_HORIZ_SRID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_LEGACY,1,LEGACY_CODE,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_PROJ,1,PROJECTION_CONV_ID,MDSYS,SDO_COORD_OPS,COORD_OP_ID,NO ACTION,ENABLED
MDSYS,SDO_COORD_REF_SYS,COORD_REF_SYS_FOREIGN_VERT,1,CMPD_VERT_SRID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_DATUMS,DATUM_FOREIGN_ELLIPSOID,1,ELLIPSOID_ID,MDSYS,SDO_ELLIPSOIDS,ELLIPSOID_ID,NO ACTION,ENABLED
MDSYS,SDO_DATUMS,DATUM_FOREIGN_LEGACY,1,LEGACY_CODE,MDSYS,SDO_DATUMS,DATUM_ID,NO ACTION,ENABLED
MDSYS,SDO_DATUMS,DATUM_FOREIGN_MERIDIAN,1,PRIME_MERIDIAN_ID,MDSYS,SDO_PRIME_MERIDIANS,PRIME_MERIDIAN_ID,NO ACTION,ENABLED
MDSYS,SDO_ELLIPSOIDS,ELLIPSOID_FOREIGN_UOM,1,UOM_ID,MDSYS,SDO_UNITS_OF_MEASURE,UOM_ID,NO ACTION,ENABLED
MDSYS,SDO_NFE_MODEL_FTLAYER_REL,SYS_C007890,1,MODEL_ID,MDSYS,SDO_NFE_MODEL_METADATA_TABLE,ID,NO ACTION,ENABLED
MDSYS,SDO_PRIME_MERIDIANS,PRIME_MERIDIAN_FOREIGN_UOM,1,UOM_ID,MDSYS,SDO_UNITS_OF_MEASURE,UOM_ID,NO ACTION,ENABLED
MDSYS,SDO_SRIDS_BY_URN,SYS_C007606,1,SRID,MDSYS,SDO_COORD_REF_SYS,SRID,NO ACTION,ENABLED
MDSYS,SDO_UNITS_OF_MEASURE,ELLIPSOID_FOREIGN_LEGACY,1,LEGACY_CODE,MDSYS,SDO_ELLIPSOIDS,ELLIPSOID_ID,NO ACTION,ENABLED
MDSYS,SDO_UNITS_OF_MEASURE,UNIT_OF_MEASURE_FOREIGN_LEGACY,1,LEGACY_CODE,MDSYS,SDO_UNITS_OF_MEASURE,UOM_ID,NO ACTION,ENABLED
MDSYS,SDO_UNITS_OF_MEASURE,UNIT_OF_MEASURE_FOREIGN_UOM,1,TARGET_UOM_ID,MDSYS,SDO_UNITS_OF_MEASURE,UOM_ID,NO ACTION,ENABLED
MDSYS,SDO_WS_CONFERENCE_PARTICIPANTS,SDO_WS_CONF_PART_FK,1,CONFERENCE_ID,MDSYS,SDO_WS_CONFERENCE,CONFERENCE_ID,NO ACTION,ENABLED
MDSYS,WFS_FEATUREINSTANCEMETADATA$,SYS_C007757,1,FEATURETYPEID,MDSYS,WFS_FEATURETYPE$,FEATURETYPEID,CASCADE,ENABLED
MDSYS,WFS_FEATURETYPEATTRS$,SYS_C007758,1,FEATURETYPEID,MDSYS,WFS_FEATURETYPE$,FEATURETYPEID,CASCADE,ENABLED
MDSYS,WFS_FEATURETYPENESTEDSDOS$,SYS_C007762,1,FEATURETYPEID,MDSYS,WFS_FEATURETYPE$,FEATURETYPEID,CASCADE,ENABLED
MDSYS,WFS_FEATURETYPESIMPLETAGATTRS$,SYS_C007759,1,FEATURETYPEID,MDSYS,WFS_FEATURETYPE$,FEATURETYPEID,CASCADE,ENABLED
MDSYS,WFS_FEATURETYPETAGS$,SYS_C007756,1,FEATURETYPEID,MDSYS,WFS_FEATURETYPE$,FEATURETYPEID,CASCADE,ENABLED
MDSYS,WFS_FEATURETYPEXMLCOLINFO$,SYS_C007761,1,FEATURETYPEID,MDSYS,WFS_FEATURETYPE$,FEATURETYPEID,CASCADE,ENABLED
ORDDATA,ORDDCM_ANON_ATTRS,ORDDCM_ANON_ATTRS_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_ATTRS,ORDDCM_ANON_ATTRS_FK3,1,ANON_ACTION_TYPE_ID,ORDDATA,ORDDCM_ANON_ACTION_TYPES,ACTION_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_ATTRS_WRK,ORDDCM_ANON_ATTRS_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_ATTRS_WRK,ORDDCM_ANON_ATTRS_W_FK3,1,ANON_ACTION_TYPE_ID,ORDDATA,ORDDCM_ANON_ACTION_TYPES,ACTION_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_RULES,ORDDCM_ANON_RULES_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_RULES,ORDDCM_ANON_RULES_FK2,1,RULE_TYPE_ID,ORDDATA,ORDDCM_ANON_RULE_TYPES,RULE_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_RULES,ORDDCM_ANON_RULES_FK3,1,ANON_ACTION_TYPE_ID,ORDDATA,ORDDCM_ANON_ACTION_TYPES,ACTION_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_RULES_WRK,ORDDCM_ANON_RULES_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_RULES_WRK,ORDDCM_ANON_RULES_W_FK2,1,RULE_TYPE_ID,ORDDATA,ORDDCM_ANON_RULE_TYPES,RULE_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_ANON_RULES_WRK,ORDDCM_ANON_RULES_W_FK3,1,ANON_ACTION_TYPE_ID,ORDDATA,ORDDCM_ANON_ACTION_TYPES,ACTION_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_ACTION,ORDDCM_CT_A_FK1,1,PID,ORDDATA,ORDDCM_CT_PRED,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_ACTION_WRK,ORDDCM_CT_A_W_FK1,1,PID,ORDDATA,ORDDCM_CT_PRED_WRK,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_DAREFS,ORDDCM_CT_DAREFS_FK1,1,DA_ID,ORDDATA,ORDDCM_DICT_ATTRS,DA_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_DAREFS,ORDDCM_CT_DAREFS_FK2,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_DAREFS_WRK,ORDDCM_CT_DAREFS_W_FK1,1,DA_ID,ORDDATA,ORDDCM_DICT_ATTRS_WRK,DA_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_DAREFS_WRK,ORDDCM_CT_DAREFS_W_FK2,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_LOCATORPATHS,ORDDCM_CT_LP_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_LOCATORPATHS,ORDDCM_CT_LP_FK2,1,PSID,ORDDATA,ORDDCM_CT_PRED_SET,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_LOCATORPATHS_WRK,ORDDCM_CT_LP_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_LOCATORPATHS_WRK,ORDDCM_CT_LP_W_FK2,1,PSID,ORDDATA,ORDDCM_CT_PRED_SET_WRK,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_MACRO_DEP,ORDDCM_CT_MD_FK1,1,PSID,ORDDATA,ORDDCM_CT_PRED_SET,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_MACRO_DEP,ORDDCM_CT_MD_FK2,1,DEP_PSID,ORDDATA,ORDDCM_CT_PRED_SET,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_MACRO_DEP_WRK,ORDDCM_CT_MD_W_FK1,1,PSID,ORDDATA,ORDDCM_CT_PRED_SET_WRK,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_MACRO_DEP_WRK,ORDDCM_CT_MD_W_FK2,1,DEP_PSID,ORDDATA,ORDDCM_CT_PRED_SET_WRK,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_MACRO_PAR,ORDDCM_CT_MP_FK,1,PSID,ORDDATA,ORDDCM_CT_PRED_SET,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_MACRO_PAR_WRK,ORDDCM_CT_MP_W_FK,1,PSID,ORDDATA,ORDDCM_CT_PRED_SET_WRK,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED,ORDDCM_CT_PRED_FK1,1,FPID,ORDDATA,ORDDCM_CT_PRED,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED,ORDDCM_CT_PRED_FK2,1,REF_PID,ORDDATA,ORDDCM_CT_PRED,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_OPRD,ORDDCM_CT_PO_FK,1,PID,ORDDATA,ORDDCM_CT_PRED,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_OPRD_WRK,ORDDCM_CT_PO_W_FK,1,PID,ORDDATA,ORDDCM_CT_PRED_WRK,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_PAR,ORDDCM_CT_PP_FK,1,PID,ORDDATA,ORDDCM_CT_PRED,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_PAR_WRK,ORDDCM_CT_PP_W_FK,1,PID,ORDDATA,ORDDCM_CT_PRED_WRK,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_SET,ORDDCM_CT_PS_FK1,1,PID,ORDDATA,ORDDCM_CT_PRED,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_SET,ORDDCM_CT_PS_FK2,1,SUPER,ORDDATA,ORDDCM_CT_PRED_SET,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_SET,ORDDCM_CT_PS_FK3,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_SET_WRK,ORDDCM_CT_PS_W_FK1,1,PID,ORDDATA,ORDDCM_CT_PRED_WRK,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_SET_WRK,ORDDCM_CT_PS_W_FK2,1,SUPER,ORDDATA,ORDDCM_CT_PRED_SET_WRK,PSID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_SET_WRK,ORDDCM_CT_PS_W_FK3,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_WRK,ORDDCM_CT_PRED_W_FK1,1,FPID,ORDDATA,ORDDCM_CT_PRED_WRK,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_CT_PRED_WRK,ORDDCM_CT_PRED_W_FK2,1,REF_PID,ORDDATA,ORDDCM_CT_PRED_WRK,PID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DICT_ATTRS,ORDDCM_DICT_ATTRS_FK1,1,SA_ID,ORDDATA,ORDDCM_STD_ATTRS,SA_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DICT_ATTRS,ORDDCM_DICT_ATTRS_FK2,1,PA_ID,ORDDATA,ORDDCM_PRV_ATTRS,PA_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DICT_ATTRS_WRK,ORDDCM_DICT_ATTRS_W_FK1,1,SA_ID,ORDDATA,ORDDCM_STD_ATTRS_WRK,SA_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DICT_ATTRS_WRK,ORDDCM_DICT_ATTRS_W_FK2,1,PA_ID,ORDDATA,ORDDCM_PRV_ATTRS_WRK,PA_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS,SYS_C007055,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS,SYS_C007056,1,REF_BY_DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS,SYS_C007057,1,DOC_NAME,ORDDATA,ORDDCM_DOCS,DOC_NAME,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS,SYS_C007058,1,REF_BY_DOC_NAME,ORDDATA,ORDDCM_DOCS,DOC_NAME,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS_WRK,SYS_C007336,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS_WRK,SYS_C007337,1,REF_BY_DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS_WRK,SYS_C007338,1,DOC_NAME,ORDDATA,ORDDCM_DOCS_WRK,DOC_NAME,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOC_REFS_WRK,SYS_C007339,1,REF_BY_DOC_NAME,ORDDATA,ORDDCM_DOCS_WRK,DOC_NAME,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOCS,ORDDCM_DOCS_FK1,1,DOC_TYPE_ID,ORDDATA,ORDDCM_DOC_TYPES,DOC_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_DOCS_WRK,ORDDCM_DOCS_W_FK1,1,DOC_TYPE_ID,ORDDATA,ORDDCM_DOC_TYPES,DOC_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_INSTALL_DOCS,ORDDCM_I_DOCS_FK1,1,DOC_TYPE_ID,ORDDATA,ORDDCM_DOC_TYPES,DOC_TYPE_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_INSTALL_DOCS,ORDDCM_I_DOCS_FK2,1,DOC_TYPE,ORDDATA,ORDDCM_DOC_TYPES,DOC_TYPE,NO ACTION,ENABLED
ORDDATA,ORDDCM_MAPPED_PATHS,ORDDCM_MAPPED_PATHS_FK2,1,DOC_ID,ORDDATA,ORDDCM_MAPPING_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_MAPPED_PATHS_WRK,ORDDCM_MAPPED_PATHS_W_FK2,1,DOC_ID,ORDDATA,ORDDCM_MAPPING_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_MAPPING_DOCS,ORDDCM_MAPPING_DOCS_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_MAPPING_DOCS_WRK,ORDDCM_MAPPING_DOCS_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_PROTOCOL_METADATA,SYS_C007250,1,DOC_NAME,ORDDATA,ORDDCM_DOCS,DOC_NAME,NO ACTION,ENABLED
ORDDATA,ORDDCM_PRV_ATTRS,ORDDCM_PRV_ATTRS_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_PRV_ATTRS,ORDDCM_PRV_ATTRS_FK2,1,VR,ORDDATA,ORDDCM_VR_DT_MAP,VR,NO ACTION,ENABLED
ORDDATA,ORDDCM_PRV_ATTRS_WRK,ORDDCM_PRV_ATTRS_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_PRV_ATTRS_WRK,ORDDCM_PRV_ATTRS_W_FK2,1,VR,ORDDATA,ORDDCM_VR_DT_MAP,VR,NO ACTION,ENABLED
ORDDATA,ORDDCM_RT_PREF_PARAMS,ORDDCM_PREF_PARAMS_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_RT_PREF_PARAMS_WRK,ORDDCM_PREF_PARAMS_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_STD_ATTRS,ORDDCM_SD_ATTRS_FK1,1,VR,ORDDATA,ORDDCM_VR_DT_MAP,VR,NO ACTION,ENABLED
ORDDATA,ORDDCM_STD_ATTRS,ORDDCM_SD_ATTRS_FK2,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_STD_ATTRS_WRK,ORDDCM_SD_ATTRS_W_FK1,1,VR,ORDDATA,ORDDCM_VR_DT_MAP,VR,NO ACTION,ENABLED
ORDDATA,ORDDCM_STD_ATTRS_WRK,ORDDCM_SD_ATTRS_W_FK2,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_STORED_TAGS,ORDDCM_STORED_TAGS_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_STORED_TAGS_WRK,ORDDCM_STORED_TAGS_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_UID_DEFS,ORDDCM_UID_DEFS_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS,DOC_ID,NO ACTION,ENABLED
ORDDATA,ORDDCM_UID_DEFS_WRK,ORDDCM_UID_DEFS_W_FK1,1,DOC_ID,ORDDATA,ORDDCM_DOCS_WRK,DOC_ID,NO ACTION,ENABLED
SYS,ATTRIBUTE_TRANSFORMATIONS$,ATTRIBUTE_TRANSFORMATIONS_FK,1,TRANSFORMATION_ID,SYS,TRANSFORMATIONS$,TRANSFORMATION_ID,CASCADE,DISABLED
SYS,BC_ATTRIBUTE$,BC_ATTRIBUTE$_FK,1,BC_GUID,SYS,BC$,BC_GUID,CASCADE,ENABLED
SYS,BC_CHAIN$,BC_CHAIN$_FK,1,BC_GUID,SYS,BC$,BC_GUID,CASCADE,ENABLED
SYS,BC_PEER$,BC_PEER$_FK,1,BC_GUID,SYS,BC$,BC_GUID,CASCADE,ENABLED
SYS,CONS_ATTR$,CONS_ATTR$_FK,1,LOG_GUID,SYS,CONS_LOG$,LOG_GUID,CASCADE,ENABLED
SYS,CONS_PEER$,CONS_PEER$_FK,1,LOG_GUID,SYS,CONS_LOG$,LOG_GUID,CASCADE,ENABLED
SYS,DAM_CONFIG_PARAM$,DAM_CONFIG_PARAM_FK1,1,PARAM_ID,SYS,DAM_PARAM_TAB$,PARAMETER#,NO ACTION,DISABLED
SYS,DBFS$_MOUNTS,SYS_C003358,1,S_OWNER,SYS,DBFS$_STORES,S_OWNER,NO ACTION,ENABLED
SYS,DBFS$_MOUNTS,SYS_C003358,2,S_NAME,SYS,DBFS$_STORES,S_NAME,NO ACTION,ENABLED
SYS,DBFS_SFS$_FS,SYS_C003403,1,TABID,SYS,DBFS_SFS$_VOL,TABID,NO ACTION,ENABLED
SYS,DBFS_SFS$_FS,SYS_C003403,2,VOLID,SYS,DBFS_SFS$_VOL,VOLID,NO ACTION,ENABLED
SYS,DBFS_SFS$_FSTP,SYS_C003429,1,VOLID,SYS,DBFS_SFS$_FST,VOLID,NO ACTION,ENABLED
SYS,DBFS_SFS$_FSTP,SYS_C003429,2,STD_GUID,SYS,DBFS_SFS$_FST,STD_GUID,NO ACTION,ENABLED
SYS,DBFS_SFS$_FSTP,SYS_C003429,3,CSNAP#,SYS,DBFS_SFS$_FST,CSNAP#,NO ACTION,ENABLED
SYS,DBFS_SFS$_SNAP,SYS_C003395,1,TABID,SYS,DBFS_SFS$_VOL,TABID,NO ACTION,ENABLED
SYS,DBFS_SFS$_SNAP,SYS_C003395,2,VOLID,SYS,DBFS_SFS$_VOL,VOLID,NO ACTION,ENABLED
SYS,DBFS_SFS$_VOL,SYS_C003386,1,TABID,SYS,DBFS_SFS$_TAB,TABID,NO ACTION,ENABLED
SYS,DBMS_PARALLEL_EXECUTE_CHUNKS$,FK_DBMS_PARALLEL_EXECUTE_1,1,TASK_OWNER#,SYS,DBMS_PARALLEL_EXECUTE_TASK$,TASK_OWNER#,CASCADE,ENABLED
SYS,DBMS_PARALLEL_EXECUTE_CHUNKS$,FK_DBMS_PARALLEL_EXECUTE_1,2,TASK_NAME,SYS,DBMS_PARALLEL_EXECUTE_TASK$,TASK_NAME,CASCADE,ENABLED
SYS,DBMS_SQLPATCH_FILES,DBMS_SQLPATCH_FILES_FK,1,PATCH_ID,SYS,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_ID,NO ACTION,ENABLED
SYS,DBMS_SQLPATCH_FILES,DBMS_SQLPATCH_FILES_FK,2,PATCH_UID,SYS,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_UID,NO ACTION,ENABLED
SYS,HS$_CLASS_CAPS,HS$_CLASS_CAPS_FK1,1,FDS_CLASS_ID,SYS,HS$_FDS_CLASS,FDS_CLASS_ID,CASCADE,ENABLED
SYS,HS$_CLASS_CAPS,HS$_CLASS_CAPS_FK2,1,CAP_NUMBER,SYS,HS$_BASE_CAPS,CAP_NUMBER,CASCADE,ENABLED
SYS,HS$_CLASS_DD,HS$_CLASS_DD_FK1,1,FDS_CLASS_ID,SYS,HS$_FDS_CLASS,FDS_CLASS_ID,CASCADE,ENABLED
SYS,HS$_CLASS_DD,HS$_CLASS_DD_FK2,1,DD_TABLE_ID,SYS,HS$_BASE_DD,DD_TABLE_ID,CASCADE,ENABLED
SYS,HS$_CLASS_INIT,HS$_CLASS_INIT_FK1,1,FDS_CLASS_ID,SYS,HS$_FDS_CLASS,FDS_CLASS_ID,CASCADE,ENABLED
SYS,HS$_FDS_INST,HS$_FDS_INST_FK1,1,FDS_CLASS_ID,SYS,HS$_FDS_CLASS,FDS_CLASS_ID,CASCADE,ENABLED
SYS,HS$_INST_CAPS,HS$_INST_CAPS_FK1,1,FDS_INST_ID,SYS,HS$_FDS_INST,FDS_INST_ID,CASCADE,ENABLED
SYS,HS$_INST_CAPS,HS$_INST_CAPS_FK2,1,CAP_NUMBER,SYS,HS$_BASE_CAPS,CAP_NUMBER,CASCADE,ENABLED
SYS,HS$_INST_DD,HS$_INST_DD_FK1,1,FDS_INST_ID,SYS,HS$_FDS_INST,FDS_INST_ID,CASCADE,ENABLED
SYS,HS$_INST_DD,HS$_INST_DD_FK2,1,DD_TABLE_ID,SYS,HS$_BASE_DD,DD_TABLE_ID,CASCADE,ENABLED
SYS,HS$_INST_INIT,HS$_INST_INIT_FK1,1,FDS_INST_ID,SYS,HS$_FDS_INST,FDS_INST_ID,CASCADE,ENABLED
SYS,ILM_DEPENDANT_OBJ$,FK_DEPOBJ,1,EXECUTION_ID,SYS,ILM_EXECUTION$,EXECUTION_ID,CASCADE,ENABLED
SYS,ILM_DEPENDANT_OBJ$,FK_DEPOBJJOBN,1,PAR_JOBNAME,SYS,ILM_RESULTS$,JOBNAME,NO ACTION,ENABLED
SYS,ILM_DEP_EXECUTIONDETAILS$,FK_DEPDET,1,EXECUTION_ID,SYS,ILM_EXECUTION$,EXECUTION_ID,CASCADE,ENABLED
SYS,ILM_DEP_EXECUTIONDETAILS$,FK_DEPDETJOBN,1,PAR_JOBNAME,SYS,ILM_RESULTS$,JOBNAME,CASCADE,ENABLED
SYS,ILM_EXECUTIONDETAILS$,FK_EXECDET,1,EXECUTION_ID,SYS,ILM_EXECUTION$,EXECUTION_ID,CASCADE,ENABLED
SYS,ILM_RESULTS$,FK_RES,1,EXECUTION_ID,SYS,ILM_EXECUTION$,EXECUTION_ID,CASCADE,ENABLED
SYS,ILM_RESULT_STAT$,FK_RESST,1,JOBNAME,SYS,ILM_RESULTS$,JOBNAME,CASCADE,ENABLED
SYS,IM_DOMAIN$,IM_DOMAIN_FK,1,DOMAIN#,SYS,IM_JOINGROUP$,DOMAIN#,CASCADE,ENABLED
SYS,LINK_LOGONS$,FK_SRCID,1,SOURCE_ID,SYS,LINK_SOURCES$,SOURCE_ID,CASCADE,ENABLED
